Time,Volume,Close,High,Low,Open
1611273600.0,30664264.474397495,1160.05,1163.51,1042.57,1111.63
1611288000.0,11349372.528272629,1143.23,1189.27,1132.44,1160.56
1611302400.0,10399376.830683948,1196.88,1210.71,1122.23,1143.65
1611316800.0,8760540.825346375,1233.04,1241.74,1193.9,1197.59
1611331200.0,6620787.653440553,1268.03,1271.49,1215.74,1233.2
1611345600.0,5200913.671605055,1233.04,1272.83,1218.0,1267.52
1611360000.0,8483315.108010894,1231.9,1242.38,1206.65,1232.62
1611374400.0,8857909.284187611,1258.8,1268.23,1229.32,1231.81
1611388800.0,7021042.53940489,1219.6,1271.89,1213.63,1259.12
1611403200.0,6416462.354834218,1230.86,1239.79,1196.58,1219.31
1611417600.0,3954955.0747808195,1258.56,1263.23,1224.35,1230.93
1611432000.0,2443026.377145885,1234.0,1259.5,1224.0,1258.01
1611446400.0,7497282.007961183,1292.75,1293.0,1220.0,1233.52
1611460800.0,15661898.031792164,1314.26,1333.46,1288.97,1292.81
1611475200.0,7526689.124265699,1342.7,1349.0,1310.0,1315.0
1611489600.0,9305130.19983396,1320.22,1347.0,1298.75,1342.96
1611504000.0,9817700.68761813,1326.0,1363.48,1305.0,1320.22
1611518400.0,7420417.834550307,1391.56,1397.73,1324.95,1326.45
1611532800.0,29648142.161691725,1426.53,1470.56,1380.0,1391.96
1611547200.0,10402070.564938964,1423.44,1444.0,1390.0,1426.89
1611561600.0,11849242.440219285,1411.21,1426.92,1380.0,1424.16
1611576000.0,10695754.659256965,1433.35,1443.2,1400.01,1411.33
1611590400.0,8110306.660745434,1383.16,1441.58,1355.06,1434.24
1611604800.0,13011816.158492174,1319.09,1383.66,1294.73,1382.88
1611619200.0,11857013.079714306,1313.4,1378.0,1297.36,1318.42
1611633600.0,11719913.007101696,1317.02,1348.48,1300.0,1313.45
1611648000.0,10672850.63806774,1313.23,1344.01,1295.45,1317.2
1611662400.0,19702265.21549277,1279.65,1319.12,1245.0,1313.29
1611676800.0,12520043.984223828,1341.62,1352.145,1267.09,1279.73
1611691200.0,8442419.320378471,1366.235,1373.5,1325.305,1341.66
1611705600.0,10040980.06316758,1309.005,1372.715,1300.63,1366.235
1611720000.0,11403576.9553731,1293.755,1319.055,1273.0,1309.02
1611734400.0,18479268.90136098,1249.341875,1301.545,1248.02,1293.755
1611748800.0,32103395.58540646,1280.95,1286.11,1208.08,1249.31625
1611763200.0,22022721.16672115,1268.99,1306.36,1221.777,1280.86
1611777600.0,10497328.186574096,1238.00875,1297.025,1235.405,1268.84
1611792000.0,13733914.970401604,1287.065,1290.345,1217.945,1238.00875
1611806400.0,14476221.826352898,1285.075,1325.41,1271.005,1287.065
1611820800.0,10839642.885933978,1301.915,1309.02,1265.55,1285.075
1611835200.0,19573403.257960234,1349.6,1357.14,1292.22,1302.01
1611849600.0,9308701.251208434,1332.17,1356.0,1320.3625,1349.71
1611864000.0,8972217.866101198,1329.33,1359.44,1324.525,1332.22
1611878400.0,19275060.80744562,1320.85,1373.09,1309.68,1329.68
1611892800.0,13037322.804546667,1315.8,1325.74,1285.71,1320.96
1611907200.0,45003125.42281658,1416.555,1428.32,1295.115,1315.715
1611921600.0,22555044.64101704,1396.195,1434.785,1370.88,1416.555
1611936000.0,16051049.506552123,1349.03,1407.54,1315.0,1396.46
1611950400.0,14476556.560982132,1378.96,1409.895,1332.595,1348.72
1611964800.0,16087046.776931101,1342.89,1405.0,1326.835,1378.97
1611979200.0,9381006.41545287,1347.035,1356.53,1328.78,1342.98
1611993600.0,8418951.789224088,1340.005,1354.165,1335.0,1347.05
1612008000.0,10903132.416921847,1371.41,1379.5775,1330.485,1340.01
1612022400.0,8337725.616192875,1371.3,1379.65,1345.58,1371.39
1612036800.0,6332465.937888107,1377.855,1390.0,1368.31,1371.55
1612051200.0,7248772.608789601,1357.735,1380.0,1353.7,1377.815
1612065600.0,5489209.622959891,1345.74,1364.98,1341.84,1357.8
1612080000.0,7067609.447115583,1353.735,1357.3,1337.98,1345.74
1612094400.0,17891796.060404193,1311.55,1371.205,1291.12758,1353.84
1612108800.0,11130033.42521792,1305.25,1319.99,1281.27,1311.67
1612123200.0,5882690.228466836,1313.035,1321.905,1292.3025,1305.27
1612137600.0,12835004.089489583,1316.235,1323.77,1270.77,1313.025
1612152000.0,9842247.574647576,1316.53,1336.0,1302.28,1316.255
1612166400.0,10772030.223499566,1336.255,1344.85,1307.6,1316.45
1612180800.0,10541722.050038023,1302.265,1344.955,1302.265,1336.185
1612195200.0,4477240.680401782,1332.505,1333.33,1300.0475,1302.265
1612209600.0,12143631.95580439,1373.815,1376.73,1329.505,1332.52
1612224000.0,17063191.31984833,1368.665,1409.09,1361.075,1373.54
1612238400.0,16999519.18412998,1414.14,1424.0,1367.64125,1368.79
1612252800.0,28410358.392896567,1419.125,1455.0,1405.94,1414.155
1612267200.0,17803715.436914973,1427.8,1445.645,1407.58,1419.13
1612281600.0,36188393.65577719,1513.33,1513.33,1422.585,1428.0
1612296000.0,25895961.5668537,1512.175,1546.69,1498.47,1512.925
1612310400.0,18602518.797475863,1538.52,1546.36,1509.19,1512.18
1612324800.0,19515364.265827596,1546.59,1570.0,1538.0,1538.53
1612339200.0,18216905.343672413,1537.115,1559.71,1512.59,1546.64
1612353600.0,30948004.48261105,1596.33,1598.58,1524.1075,1537.11
1612368000.0,33191395.53447286,1616.765,1649.685,1580.42,1596.72
1612382400.0,15244137.540943438,1663.58,1666.66,1601.37,1616.765
1612396800.0,27587555.438116085,1645.495,1695.55693,1633.37,1663.765
1612411200.0,16066788.54620145,1661.775,1681.955,1635.43,1645.5
1612425600.0,33838529.49685698,1612.23,1682.0,1573.63479,1661.77
1612440000.0,24601166.461626478,1579.75,1642.0,1556.61,1612.34
1612454400.0,16533637.400284199,1652.83,1663.67,1566.02,1579.745
1612468800.0,12099892.922353452,1595.76,1669.99,1588.4175,1652.97
1612483200.0,15821880.428430326,1639.685,1653.045,1591.94,1596.38
1612497600.0,16269205.970604824,1662.09,1668.83,1622.505,1639.69
1612512000.0,13451945.444979997,1662.445,1675.0,1641.0,1661.38
1612526400.0,28776900.594251595,1741.435,1746.66,1656.685,1662.82
1612540800.0,23155243.94376935,1709.975,1760.0,1682.335,1741.62
1612555200.0,10176316.049304783,1718.7075,1726.03,1695.555,1709.99
1612569600.0,24218282.822676204,1682.045,1742.48,1648.0,1718.845
1612584000.0,16988493.545167826,1672.175,1682.31,1644.0,1682.27
1612598400.0,21735236.500631716,1679.9975,1717.87,1671.15,1672.35
1612612800.0,11910808.382551188,1673.3325,1697.43,1663.635,1680.0
1612627200.0,11793438.388902856,1708.07,1715.0,1656.48,1673.3325
1612641600.0,11102891.836491259,1676.225,1717.1275,1672.005,1708.08
1612656000.0,19394559.984958563,1627.21,1691.91,1608.614885,1676.205
1612670400.0,15495066.00153535,1631.375,1638.395,1586.0,1626.73
1612684800.0,9811471.637016248,1624.825,1655.035,1613.89,1631.2
1612699200.0,27755427.15490918,1538.505,1628.97875,1525.725,1625.05
1612713600.0,18335382.147197064,1565.65,1589.0,1490.0,1538.58
1612728000.0,11345835.58530287,1611.815,1621.17,1553.52,1565.86
1612742400.0,11740269.160299584,1580.8525,1631.345,1564.955,1611.78
1612756800.0,12766107.205132384,1638.65,1647.16,1578.175,1580.8525
1612771200.0,12028236.148185275,1660.05,1664.485,1625.0,1638.7
1612785600.0,41559432.090309106,1732.7175,1750.0,1642.85,1660.45
1612800000.0,26186658.02075974,1696.03,1771.29,1687.0,1732.72625
1612814400.0,14212977.943815302,1750.44,1752.98,1692.005,1696.12
1612828800.0,17659794.284353815,1734.76,1766.85,1708.78,1750.42
1612843200.0,21778307.441437107,1749.7975,1769.0,1727.4,1734.785
1612857600.0,34997385.60959606,1753.365,1818.18,1726.48,1749.7975
1612872000.0,13520254.492071735,1749.235,1768.96,1716.71,1753.37
1612886400.0,11711068.294385454,1771.44,1771.53,1720.81,1749.22
1612900800.0,10467624.840214266,1769.23,1790.6,1747.93,1771.79
1612915200.0,19820683.383459765,1808.98625,1822.42,1758.92,1769.185
1612929600.0,18508913.518523153,1809.0,1823.2,1766.945,1809.02625
1612944000.0,19784648.147742055,1792.87,1835.3,1772.515,1808.5325
1612958400.0,38162305.46515369,1713.565,1792.64,1680.0,1792.47
1612972800.0,12433838.980134832,1742.645,1748.27,1691.37,1713.67
1612987200.0,7145718.814278578,1741.0275,1757.81,1705.935,1742.76
1613001600.0,8890628.655425094,1742.11,1749.59,1705.0,1741.06
1613016000.0,9549361.37071175,1736.915,1748.0,1718.105,1742.23
1613030400.0,11046367.319615748,1762.605,1788.8,1731.17,1736.91
1613044800.0,15571269.960384626,1796.6175,1817.33,1762.605,1762.61
1613059200.0,9811131.81583075,1791.18,1809.8375,1776.815,1796.62
1613073600.0,10113105.043930346,1786.42,1808.0,1753.945,1791.22
1613088000.0,10991905.442312066,1764.995,1808.0775,1763.5,1785.87
1613102400.0,10792185.446094047,1768.93,1773.79,1740.5,1764.995
1613116800.0,9766555.652964158,1775.5975,1782.5,1750.0,1768.885
1613131200.0,17418337.178801402,1788.6,1801.14,1742.42,1775.49
1613145600.0,19394870.137278967,1840.405,1850.0,1787.16,1788.8
1613160000.0,11964037.05702439,1840.525,1862.0,1828.28,1840.405
1613174400.0,11246394.379163092,1863.51,1870.0,1840.51125,1840.525
1613188800.0,10929883.061973477,1806.81,1865.0,1806.295,1863.375
1613203200.0,19450496.60072992,1783.01,1838.765,1766.26,1806.605
1613217600.0,11109337.66483925,1816.375,1823.519,1765.57,1783.12
1613232000.0,10291864.099235078,1799.53,1822.745,1782.51,1816.42
1613246400.0,9593655.133466916,1815.22,1823.89,1788.88,1799.615
1613260800.0,10393371.144638645,1808.415,1842.85,1807.095,1814.615
1613275200.0,11755252.50814077,1830.8525,1850.0,1800.395,1808.415
1613289600.0,11261282.43621627,1830.855,1846.92,1825.0,1830.77
1613304000.0,14490735.847016215,1799.38,1843.97,1785.655,1830.86
1613318400.0,7657117.919173527,1804.875,1813.965,1789.345,1799.315
1613332800.0,6588817.501728738,1800.335,1832.415,1800.31,1804.88
1613347200.0,36617967.705942884,1727.33,1812.955,1651.51,1800.36
1613361600.0,13479536.306992779,1749.33,1758.97,1687.94,1727.515
1613376000.0,12726471.787607353,1787.2225,1795.555,1741.23,1749.33
1613390400.0,10884377.189518472,1810.14,1814.87,1776.85,1787.235
1613404800.0,9708063.546325315,1824.38,1832.2,1805.375,1810.24
1613419200.0,10789883.135198532,1778.965,1835.0,1763.535,1824.42
1613433600.0,10754411.545125475,1821.76,1826.53,1745.48,1779.38
1613448000.0,13185750.61142433,1798.045,1827.0,1780.91,1821.775
1613462400.0,6521922.717110211,1783.1,1808.68,1778.35,1798.05
1613476800.0,15087590.177971972,1773.45,1824.49,1760.85,1783.28
1613491200.0,6927195.335147834,1752.46,1780.89,1724.91,1773.46
1613505600.0,4125573.1668571066,1782.32,1784.18,1729.78,1752.41
1613520000.0,7103674.071351645,1753.02,1785.6,1742.75,1781.91
1613534400.0,9604283.379574453,1805.62,1806.59,1733.47,1753.63
1613548800.0,9593028.914531961,1807.64,1820.0,1789.71,1805.55
1613563200.0,13122500.402144019,1811.31,1840.0,1804.14,1807.64
1613577600.0,6717034.655144382,1837.64,1840.0,1799.84,1811.27
1613592000.0,7467839.7416826375,1849.09,1852.0,1822.98,1837.74
1613606400.0,17086291.671872634,1891.66,1917.64,1849.08,1849.1
1613620800.0,8398312.71907226,1898.75,1909.35,1879.59,1892.21
1613635200.0,14035860.279402036,1899.62,1927.95,1881.82,1898.52
1613649600.0,9846991.462957438,1908.06,1925.88,1881.85,1899.62
1613664000.0,7149384.778220546,1922.39,1938.45,1907.0,1908.38
1613678400.0,5603823.295971954,1938.86,1949.11,1914.82,1922.13
1613692800.0,13695614.995249888,1909.3,1950.51,1891.22,1939.2
1613707200.0,8612614.016760236,1918.06,1926.24,1900.0,1909.49
1613721600.0,9894100.815626375,1933.11,1940.58,1909.66,1918.06
1613736000.0,13186175.710172525,1928.97,1938.33,1914.4,1933.12
1613750400.0,17388573.508901116,1953.0,1971.82,1928.99,1929.04
1613764800.0,5392811.04455804,1956.02,1966.0,1945.84,1952.99
1613779200.0,21227591.135914154,2014.82,2016.75,1924.12,1956.11
1613793600.0,20847962.520346712,1984.58,2038.0,1982.0,2014.83
1613808000.0,13819709.960063623,1999.27,2011.25,1985.05,1985.06
1613822400.0,29582252.433577165,1977.69,2035.0,1960.37,1999.28
1613836800.0,11515075.246752463,1992.36,2020.0,1975.74,1977.99
1613851200.0,25499473.12453359,1913.18,1994.57,1801.0,1992.31
1613865600.0,10079920.216114458,1933.83,1956.09,1883.99,1913.07
1613880000.0,7892000.010399066,1912.49,1952.83,1905.58,1933.96
1613894400.0,9503628.451628424,1961.07,1974.99,1901.2,1912.63
1613908800.0,6407364.312567929,1959.67,1968.78,1936.5,1961.18
1613923200.0,6345224.403294341,1966.08,1975.0,1938.18,1959.64
1613937600.0,7983775.651054145,1933.33,1966.1,1902.23,1966.1
1613952000.0,14351466.969473071,1870.42,1936.35,1861.51,1933.51
1613966400.0,15493262.276546719,1886.24,1890.31,1835.29,1870.43
1613980800.0,20432631.059013434,1802.47,1889.52,1778.35,1886.24
1613995200.0,66097052.945294164,1732.97,1808.45,1557.72,1802.47
1614009600.0,18695612.846013863,1746.16,1762.35,1659.1,1732.99
1614024000.0,10659143.468820117,1778.0,1803.23,1741.22,1746.26
1614038400.0,22879987.49313943,1679.63,1782.42,1657.73,1777.93
1614052800.0,41682235.063839145,1586.77,1695.01,1555.0,1679.63
1614067200.0,77523054.14473076,1453.84,1598.83,1360.0,1586.71
1614081600.0,42525906.69114111,1573.39,1600.33,1425.65,1452.81
1614096000.0,19908125.183523573,1447.08,1608.21,1446.81,1573.85
1614110400.0,13119735.853938378,1577.67,1578.6,1435.0,1448.23
1614124800.0,18598524.034494944,1636.7,1639.68,1500.3,1577.36
1614139200.0,17453746.849425044,1641.52,1652.47,1608.48,1636.7
1614153600.0,19001693.93356926,1676.32,1712.09,1631.07,1641.52
1614168000.0,23476031.487162028,1660.06,1706.86,1590.6,1676.65
1614182400.0,10425595.99635268,1599.41,1676.51,1596.31,1660.27
1614196800.0,9530731.03226865,1623.29,1629.31,1555.56,1599.49
1614211200.0,9877012.978713835,1604.59,1657.72,1602.32,1623.64
1614225600.0,8966856.244601551,1633.44,1646.67,1586.35,1604.41
1614240000.0,10668584.828759154,1621.59,1637.99,1578.2,1633.54
1614254400.0,14772560.291561976,1627.26,1670.0,1612.68,1621.73
1614268800.0,10565487.278695473,1585.69,1636.47,1568.19,1627.36
1614283200.0,18160902.959431816,1482.94,1587.87,1459.88,1585.71
1614297600.0,23777435.687676724,1490.94,1515.0,1448.21,1482.82
1614312000.0,26508386.833235655,1430.52,1529.0,1400.65,1490.95
1614326400.0,14436788.599371232,1482.6,1493.56,1430.36,1430.54
1614340800.0,13972943.459720023,1532.65,1540.47,1457.48,1483.43
1614355200.0,9813578.182774408,1479.04,1560.99,1474.73,1532.22
1614369600.0,18000179.610139195,1444.62,1484.55,1412.0,1479.05
1614384000.0,12844209.327692572,1490.88,1517.01,1440.0,1444.94
1614398400.0,9078014.399876045,1490.56,1528.28,1482.24,1490.65
1614412800.0,9379440.220684793,1468.99,1492.96,1454.42,1490.15
1614427200.0,8793098.433117611,1452.94,1493.79,1445.31,1469.77
1614441600.0,7691415.500863876,1512.19,1514.39,1445.21,1453.33
1614456000.0,8738879.125424359,1458.75,1522.67,1425.72,1512.3
1614470400.0,15840810.350767681,1368.89,1468.49,1367.0,1458.22
1614484800.0,24264033.203962855,1342.61,1397.21,1314.39,1368.89
1614499200.0,10020123.755589083,1370.92,1384.02,1342.13,1342.36
1614513600.0,19933648.92064962,1317.77,1379.94,1292.88582,1371.56
1614528000.0,17797731.41059918,1389.2,1394.25,1301.47,1317.73
1614542400.0,12753195.086502792,1418.97,1441.76,1383.23,1388.93
1614556800.0,12612499.617633987,1433.43,1456.7,1409.98,1418.79
1614571200.0,9322363.889167873,1437.23,1447.56,1420.85,1433.67
1614585600.0,18929393.204140805,1524.33,1530.0,1437.31,1437.33
1614600000.0,13688662.91244563,1551.1,1554.52,1510.01,1524.34
1614614400.0,11949958.075210724,1512.61,1563.68,1502.63,1551.11
1614628800.0,7161694.494266082,1570.14,1572.14,1505.81,1513.2
1614643200.0,15451741.88907373,1555.01,1602.7,1540.01,1570.17
1614657600.0,9102823.70881278,1539.43,1582.5,1531.02,1555.15
1614672000.0,7673827.640118414,1567.39,1573.0,1537.85,1538.52
1614686400.0,9811466.503378194,1553.7,1592.0,1548.78,1567.56
1614700800.0,17251689.441449016,1480.3,1563.14,1468.7,1553.64
1614715200.0,8646598.542216899,1486.86,1493.64,1455.75,1480.1
1614729600.0,8166115.818236259,1522.05,1526.57,1476.25,1486.86
1614744000.0,10836131.355251497,1565.49,1575.35,1520.79,1522.08
1614758400.0,15208349.369193718,1606.83,1614.12,1565.47,1565.49
1614772800.0,20047052.53920735,1599.57,1655.87,1583.33,1606.9
1614787200.0,15379930.445597736,1606.32,1633.95,1587.35,1599.41
1614801600.0,7942089.142513688,1567.73,1613.08,1566.37,1606.36
1614816000.0,11016785.61059828,1554.96,1624.11,1550.32,1567.72
1614830400.0,9522107.751719393,1571.39,1571.91,1535.58,1555.0
1614844800.0,11558751.438533334,1561.72,1589.47,1530.0,1571.39
1614859200.0,11006701.594068691,1575.84,1601.58,1545.73,1561.84
1614873600.0,11805678.039278839,1526.74,1599.34,1506.72,1575.92
1614888000.0,6160279.323254476,1539.38,1547.36,1506.55,1527.28
1614902400.0,15840504.576334467,1482.07,1541.81,1445.73,1539.39
1614916800.0,7856504.094343808,1475.2,1486.81,1461.97,1482.08
1614931200.0,8557755.805595776,1480.28,1481.62,1442.4,1474.73
1614945600.0,15104185.695342384,1481.67,1514.0,1460.72,1480.51
1614960000.0,18415684.467900544,1533.51,1536.65,1448.83,1481.5
1614974400.0,10171545.91336732,1528.28,1548.12,1524.08,1533.49
1614988800.0,6955981.083792802,1531.71,1548.27,1520.18,1527.68
1615003200.0,13181605.770283941,1589.33,1591.77,1520.34,1531.72
1615017600.0,10781434.655097514,1564.33,1597.0,1557.36,1589.17
1615032000.0,14035306.51320404,1543.59,1565.65,1513.24,1564.36
1615046400.0,22355029.062493563,1620.55,1627.27,1541.15,1543.59
1615060800.0,22092038.20776072,1649.85,1670.58,1620.54,1620.54
1615075200.0,17796825.99001712,1649.23,1685.9,1637.36,1650.17
1615089600.0,9257236.116939276,1683.61,1685.8,1647.95,1649.41
